time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1959-02-07T09:36:57.210Z,-3.831,-81.686,30,6.91,mw,,,,,iscgem,iscgem881364,2022-04-26T16:41:18.707Z,"71 km NW of El Alto, Peru",earthquake,,1.6,0.32,,reviewed,iscgem,iscgem
1959-02-16T00:39:36.030Z,-1.088,-81.204,15,5.96,mw,,,,,iscgem,iscgem881407,2022-04-26T16:41:42.022Z,"56 km WSW of Manta, Ecuador",earthquake,,15.8,0.23,,reviewed,iscgem,iscgem
1960-03-28T00:13:44.550Z,7.388,-81.878,25,6.26,mw,,,,,iscgem,iscgem878663,2022-04-26T16:28:29.302Z,"70 km WSW of Río Grande, Panama",earthquake,,13.5,0.2,,reviewed,iscgem,iscgem
1960-05-12T22:32:35.490Z,7.467,-80.805,10,5.81,mw,,,,,iscgem,iscgem879051,2022-04-26T16:29:27.720Z,"9 km ENE of Quebro, Panama",earthquake,,4,0.22,,reviewed,iscgem,iscgem
1960-09-19T19:01:24.620Z,6.838,-77.542,15,6.26,mw,,,,,iscgem,iscgem880362,2022-04-26T16:36:13.678Z,"38 km SE of Juradó, Colombia",earthquake,,6.1,0.33,,reviewed,iscgem,iscgem
1961-07-28T01:05:31.730Z,-2.287,-77.035,142.1,6.57,mw,,,,,iscgem,iscgem877087,2022-04-26T16:22:10.610Z,"119 km E of Macas, Ecuador",earthquake,,6,0.59,,reviewed,iscgem,iscgem
1962-02-18T17:25:16.540Z,7.945,-74.812,46.1,5.8,mw,,,,,iscgem,iscgem874252,2022-04-26T16:07:55.505Z,"16 km SSW of Nechí, Colombia",earthquake,,5.4,0.34,,reviewed,iscgem,iscgem
1962-07-30T20:18:53.510Z,5.173,-76.352,64,6.51,mw,,,,,iscgem,iscgem17292199,2022-04-26T16:06:14.851Z,"25 km ESE of Tadó, Colombia",earthquake,,4.7,0.2,,reviewed,iscgem,iscgem
1962-12-21T21:27:48.740Z,-1.084,-81.167,15,5.77,mw,,,,,iscgem,iscgem875832,2022-04-26T16:15:12.474Z,"52 km WSW of Manta, Ecuador",earthquake,,15.8,0.68,,reviewed,iscgem,iscgem
1963-03-04T15:43:02.430Z,-4.585,-81.774,15,6.07,mw,,,,,iscgem,iscgem871916,2022-04-27T00:18:55.655Z,"55 km W of Talara, Peru",earthquake,,25,0.25,,reviewed,iscgem,iscgem
1963-03-05T07:05:00.140Z,-4.683,-81.519,15,5.84,mw,,,,,iscgem,iscgem871922,2022-04-27T00:18:57.245Z,"29 km WSW of Talara, Peru",earthquake,,25,0.32,,reviewed,iscgem,iscgem
1963-05-10T22:22:43.060Z,-2.188,-77.623,20,6.6,mw,,,,,iscgem,iscgem872284,2022-04-27T00:20:59.251Z,"55 km ENE of Macas, Ecuador",earthquake,,25,0.3,,reviewed,iscgem,iscgem
1963-06-03T11:31:49.560Z,5.205,-72.987,15,5.77,mw,,,,,iscgem,iscgem872447,2022-04-27T00:22:21.512Z,"10 km ESE of San Eduardo, Colombia",earthquake,,19.4,0.2,,reviewed,iscgem,iscgem
1963-11-03T03:10:13.620Z,-3.546,-77.705,25,6.2,mw,,,,,iscgem,iscgem873470,2022-04-27T00:29:27.216Z,"98 km E of Gualaquiza, Ecuador",earthquake,,4.5,0.3,,reviewed,iscgem,iscgem
1964-03-02T17:19:51.700Z,-2.024,-77.41,25,5.13,mw,,,,,iscgem,iscgem869268,2022-04-27T00:11:58.101Z,"71 km ESE of Palora, Ecuador",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1964-03-20T06:55:30.670Z,-2.132,-79.87,90,5.53,mw,,,,,iscgem,iscgem869642,2022-04-27T00:12:43.936Z,"5 km NNW of Eloy Alfaro, Ecuador",earthquake,,5,0.32,,reviewed,iscgem,iscgem
1964-03-25T10:08:08.060Z,7.553,-75.379,47,5.23,mw,,,,,iscgem,iscgem869758,2022-04-27T00:13:00.336Z,"4 km SW of Cáceres, Colombia",earthquake,,5.2,0.27,,reviewed,iscgem,iscgem
1964-05-19T23:03:40.340Z,-0.862,-80.226,35,6.2,mw,,,,,iscgem,iscgem867886,2022-04-27T00:07:27.379Z,"7 km WSW of Calceta, Ecuador",earthquake,,4,0.25,,reviewed,iscgem,iscgem
1964-06-09T18:16:11.340Z,-0.2,-79.145,15,5.07,mw,,,,,iscgem,iscgem866686,2022-04-27T00:03:38.630Z,"6 km NNE of Santo Domingo de los Colorados, Ecuador",earthquake,,9.3,0.2,,reviewed,iscgem,iscgem
1964-10-25T06:25:49.660Z,-2.037,-77.228,162.4,5.54,mw,,,,,iscgem,iscgem863848,2022-04-26T23:56:44.957Z,"90 km ESE of Palora, Ecuador",earthquake,,6.1,0.37,,reviewed,iscgem,iscgem
1964-10-25T22:56:29.130Z,-2.095,-78.863,15,5.33,mw,,,,,iscgem,iscgem863862,2022-04-26T23:56:57.650Z,"12 km N of Alausí, Ecuador",earthquake,,14.7,0.2,,reviewed,iscgem,iscgem
1964-11-02T06:51:02.480Z,-4.114,-76.8,117.1,5.98,mw,,,,,iscgem,iscgem862393,2022-04-26T23:52:09.667Z,"80 km N of Barranca, Peru",earthquake,,5,0.56,,reviewed,iscgem,iscgem
1965-02-26T23:36:14.030Z,6.746,-72.971,160,5.63,mw,,,,,iscgem,iscgem860605,2022-04-26T23:48:15.209Z,"0 km SSE of Cepitá, Colombia",earthquake,,4.7,0.43,,reviewed,iscgem,iscgem
1965-07-19T04:13:22.250Z,9.29,-70.33,24.8,5.46,mw,,,,,iscgem,iscgem855464,2022-04-26T23:37:12.328Z,"14 km SE of Trujillo, Venezuela",earthquake,,4.5,0.23,,reviewed,iscgem,iscgem
1965-07-30T07:20:10.380Z,6.789,-72.907,160,5.6,mw,,,,,iscgem,iscgem855709,2022-04-26T23:37:27.374Z,"6 km WSW of San Andrés, Colombia",earthquake,,6,0.6,,reviewed,iscgem,iscgem
1965-08-02T14:34:22.950Z,7.393,-78.652,20,5.51,mw,,,,,iscgem,iscgem854293,2022-04-26T23:35:14.185Z,"55 km WSW of Jaqué, Panama",earthquake,,19.7,0.2,,reviewed,iscgem,iscgem
1965-08-02T16:43:14.010Z,7.226,-78.823,22.4,5.53,mw,,,,,iscgem,iscgem854298,2022-04-26T23:35:19.753Z,"79 km WSW of Jaqué, Panama",earthquake,,3.7,0.23,,reviewed,iscgem,iscgem
1965-08-13T00:54:45.170Z,-4.403,-81.097,37.9,5.43,mw,,,,,iscgem,iscgem854529,2022-04-26T23:35:57.229Z,"19 km SE of El Alto, Peru",earthquake,,5.1,0.62,,reviewed,iscgem,iscgem
1965-09-17T11:13:57.350Z,-1.443,-77.476,185.9,6.52,mw,,,,,iscgem,iscgem853904,2022-04-26T23:33:58.850Z,"58 km E of Puyo, Ecuador",earthquake,,5.1,0.1,,reviewed,iscgem,iscgem
1965-12-15T23:05:25.600Z,7.65,-81.913,25,6.35,mw,,,,,iscgem,iscgem851774,2022-04-26T23:29:58.462Z,"55 km SSW of Quebrada de Piedra, Panama",earthquake,,13.5,0.2,,reviewed,iscgem,iscgem
1965-12-28T22:04:53.830Z,-3.197,-77.037,16.4,5.53,mw,,,,,iscgem,iscgem852031,2022-04-26T23:30:20.054Z,"73 km WNW of Alianza Cristiana, Peru",earthquake,,2.2,0.52,,reviewed,iscgem,iscgem
1966-01-10T11:13:00.510Z,7.44,-72.124,15,5.15,mw,,,,,iscgem,iscgem850760,2022-04-26T23:27:54.716Z,"37 km SSE of San Cristóbal, Venezuela",earthquake,,5.2,0.32,,reviewed,iscgem,iscgem
1966-03-28T15:29:23.190Z,-4.018,-80.836,42.9,5.45,mw,,,,,iscgem,iscgem849667,2022-04-26T23:25:19.860Z,"12 km WNW of Papayal, Peru",earthquake,,6.1,0.53,,reviewed,iscgem,iscgem
1966-03-28T17:42:47.210Z,-4.011,-80.75,30.9,5.58,mw,,,,,iscgemsup,iscgemsup849670,2022-05-09T19:21:40.061Z,"7 km N of Papayal, Peru",earthquake,,5.3,0.74,,reviewed,iscgemsup,iscgemsup
1966-05-30T03:09:36.350Z,7.53,-77.007,36.8,5.41,mw,,,,,iscgem,iscgem847932,2022-04-26T23:19:46.219Z,"15 km NE of Riosucio, Colombia",earthquake,,1.2,0.21,,reviewed,iscgem,iscgem
1966-08-20T07:43:29.320Z,-3.195,-77.166,113.3,5.65,mw,,,,,iscgem,iscgem844729,2022-04-26T23:12:48.319Z,"87 km WNW of Alianza Cristiana, Peru",earthquake,,5.1,0.44,,reviewed,iscgem,iscgem
1966-09-04T22:14:52.980Z,4.617,-73.981,15,5.31,mw,,,,,iscgem,iscgem843113,2022-04-26T23:09:41.192Z,"7 km SE of Barrio San Luis, Colombia",earthquake,,25,0.33,,reviewed,iscgem,iscgem
1966-09-09T18:40:00.650Z,10.829,-69.482,14.9,5.18,mw,,,,,iscgem,iscgem843268,2022-04-26T23:09:52.665Z,"67 km SSE of Coro, Venezuela",earthquake,,4.6,0.22,,reviewed,iscgem,iscgem
1966-09-11T17:38:05.140Z,6.761,-72.976,161.1,5.89,mw,,,,,iscgem,iscgem843332,2022-04-26T23:09:55.761Z,"0 km NNW of Cepitá, Colombia",earthquake,,5,0.3,,reviewed,iscgem,iscgem
1966-10-18T18:43:36.110Z,3.596,-74.274,35,5.14,mw,,,,,iscgem,iscgem842616,2022-04-26T23:08:52.377Z,"28 km WNW of Lejanías, Colombia",earthquake,,5,0.2,,reviewed,iscgem,iscgem
1967-02-09T15:24:49.080Z,2.849,-74.798,55,7,mw,,,,,iscgem,iscgem838623,2022-04-26T22:59:21.586Z,"44 km SE of Baraya, Colombia",earthquake,,5,0.3,,reviewed,iscgem,iscgem
1967-02-27T02:06:41.280Z,2.946,-74.77,36.1,5.25,mw,,,,,iscgem,iscgem839156,2022-04-26T23:01:04.920Z,"38 km SE of Baraya, Colombia",earthquake,,4.7,0.2,,reviewed,iscgem,iscgem
1967-03-02T02:47:33.450Z,-0.214,-78.595,118.9,6,mw,,,,,iscgem,iscgem837313,2022-04-26T22:56:44.139Z,"7 km WNW of Quito, Ecuador",earthquake,,5,0.6,,reviewed,iscgem,iscgem
1967-03-21T18:11:44.720Z,6.787,-72.946,159.2,5.5,mw,,,,,iscgem,iscgem838074,2022-04-26T22:58:08.252Z,"4 km NE of Cepitá, Colombia",earthquake,,6,0.29,,reviewed,iscgem,iscgem
1967-06-21T06:49:54.530Z,-2.336,-77.519,15,5.73,mw,,,,,iscgem,iscgem834721,2022-04-26T22:52:37.210Z,"65 km E of Macas, Ecuador",earthquake,,12.3,0.2,,reviewed,iscgem,iscgem
1967-06-22T13:49:48.530Z,-2.293,-77.552,15,5.22,mw,,,,,iscgem,iscgem834781,2022-04-26T22:53:08.401Z,"62 km E of Macas, Ecuador",earthquake,,12.3,0.2,,reviewed,iscgem,iscgem
1967-07-26T09:07:37.760Z,8.704,-70.896,11.6,5.12,mw,,,,,iscgem,iscgem833728,2022-04-26T22:50:57.512Z,"",earthquake,,4.6,0.2,,reviewed,iscgem,iscgem
1967-07-29T10:24:25.750Z,6.747,-73.032,161.2,6.78,mw,,,,,iscgem,iscgem833862,2022-08-16T22:53:23.328Z,"6 km NNW of Aratoca, Colombia",earthquake,,5.1,0.1,,reviewed,iscgem,iscgem
1967-07-30T00:00:04.220Z,10.559,-67.33,25,6.6,mw,,,,,iscgem,iscgem833882,2022-08-16T23:20:43.227Z,"32 km W of Catia La Mar, Venezuela",earthquake,,4,0.3,,reviewed,iscgem,iscgem
1967-11-04T16:26:49.420Z,-2.704,-77.631,93.7,6.09,mw,,,,,iscgem,iscgem829085,2022-04-26T22:42:52.869Z,"Peru-Ecuador border region",earthquake,,5,0.37,,reviewed,iscgem,iscgem
1967-11-05T14:23:53.890Z,3.075,-74.895,23.9,5.2,mw,,,,,iscgem,iscgem829110,2022-04-26T22:42:58.520Z,"19 km ESE of Baraya, Colombia",earthquake,,17.6,0.2,,reviewed,iscgem,iscgem
1967-12-21T11:37:21.270Z,7.003,-72.084,13.2,5.47,mw,,,,,iscgem,iscgem828615,2022-04-26T22:41:41.249Z,"2 km E of Cubará, Colombia",earthquake,,15.5,0.21,,reviewed,iscgem,iscgem
1968-01-28T01:50:47.330Z,2.916,-74.943,51.5,5.19,mw,,,,,iscgem,iscgem827722,2022-04-26T22:40:26.103Z,"27 km SE of Tello, Colombia",earthquake,,5.2,0.2,,reviewed,iscgem,iscgem
1968-04-07T23:49:04.570Z,-4.977,-78.01,52.5,5.23,mw,,,,,iscgem,iscgem823592,2022-04-26T22:34:42.613Z,"84 km N of Yambrasbamba, Peru",earthquake,,6.1,0.2,,reviewed,iscgem,iscgem
1968-05-07T09:00:29.830Z,6.741,-73.002,159.4,5.73,mw,,,,,iscgem,iscgem821652,2022-04-26T22:31:55.146Z,"3 km WSW of Cepitá, Colombia",earthquake,,5.1,0.43,,reviewed,iscgem,iscgem
1968-05-13T19:36:03.910Z,9.049,-71.132,20,5.2,mw,,,,,iscgem,iscgem821876,2022-04-26T22:32:04.847Z,"50 km N of Mérida, Venezuela",earthquake,,5.4,0.26,,reviewed,iscgem,iscgem
1968-05-16T08:25:08.920Z,-3.768,-76.611,97.6,5.53,mw,,,,,iscgem,iscgem822069,2022-04-26T22:32:18.634Z,"37 km SSW of Alianza Cristiana, Peru",earthquake,,5.2,0.27,,reviewed,iscgem,iscgem
1968-07-24T22:31:36.480Z,-2.464,-77.648,25.4,5.19,mw,,,,,iscgem,iscgem819328,2022-04-26T22:27:10.701Z,"54 km ESE of Macas, Ecuador",earthquake,,12.3,0.2,,reviewed,iscgem,iscgem
1968-10-21T14:03:38.030Z,6.514,-76.618,17.8,5.11,mw,,,,,iscgem,iscgem816160,2022-04-26T22:19:10.186Z,"29 km E of Bellavista, Colombia",earthquake,,3.7,0.23,,reviewed,iscgem,iscgem
1968-11-17T00:16:10.180Z,9.477,-72.588,175.7,5.87,mw,,,,,iscgem,iscgem815159,2022-04-26T22:18:08.550Z,"64 km S of Machiques, Venezuela",earthquake,,5,0.3,,reviewed,iscgem,iscgem
1969-05-28T13:30:08.670Z,-2.174,-76.763,158.6,5.67,mw,,,,,iscgem,iscgem809360,2022-04-26T22:06:56.594Z,"143 km ESE of Palora, Ecuador",earthquake,,5.1,0.35,,reviewed,iscgem,iscgem
1969-10-20T13:11:32.650Z,10.614,-72.504,15,5.64,mw,,,,,iscgem,iscgem803585,2022-04-26T21:54:51.424Z,"38 km NNW of La Villa del Rosario, Venezuela",earthquake,,3.5,0.49,,reviewed,iscgem,iscgem
1970-01-27T09:29:44.330Z,7.44,-72.1,18.6,5.77,mw,,,,,iscgem,iscgem800429,2022-04-26T21:50:54.455Z,"38 km SSE of San Cristóbal, Venezuela",earthquake,,3.8,0.48,,reviewed,iscgem,iscgem
1970-03-25T13:21:05.440Z,-2.343,-79.051,15,5.25,mw,,,,,iscgem,iscgem798398,2022-04-26T21:46:48.755Z,"27 km NNW of Cañar, Ecuador",earthquake,,34.3,0.61,,reviewed,iscgem,iscgem
1970-04-25T05:54:54.040Z,-3.841,-80.156,70,5.22,mw,,,,,iscgem,iscgem797144,2022-04-26T21:44:06.533Z,"18 km SSE of Matapalo, Peru",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1970-05-19T10:22:59.380Z,11.032,-68.993,13.2,5.24,mw,,,,,iscgem,iscgem795795,2022-04-26T21:40:34.266Z,"77 km WNW of Tucacas, Venezuela",earthquake,,4.2,0.27,,reviewed,iscgem,iscgem
1970-06-08T03:19:25.570Z,10.932,-69.056,10.4,5.22,mw,,,,,iscgem,iscgem794390,2022-04-26T21:37:36.781Z,"73 km NNW of San Felipe, Venezuela",earthquake,,4.2,0.46,,reviewed,iscgem,iscgem
1970-07-18T19:58:46.540Z,-0.279,-78.94,15,5.1,mw,,,,,iscgem,iscgem793861,2022-04-26T21:35:23.342Z,"26 km E of Santo Domingo de los Colorados, Ecuador",earthquake,,6.8,0.27,,reviewed,iscgem,iscgem
1970-07-31T17:08:05.560Z,-1.597,-72.532,644.8,8,mw,,,,,iscgem,iscgem794176,2022-04-26T21:36:51.645Z,"95 km N of San Antonio del Estrecho, Peru",earthquake,,6.3,0.1,,reviewed,iscgem,iscgem
1970-09-26T12:02:33.080Z,6.214,-77.488,15,6.56,mw,,,,,iscgem,iscgem792329,2022-04-26T21:31:55.281Z,"9 km W of Bahía Solano, Colombia",earthquake,,3.4,0.36,,reviewed,iscgem,iscgem
1970-09-26T14:57:03.450Z,6.239,-77.476,15,5.78,mw,,,,,iscgem,iscgem792331,2022-04-26T21:31:56.508Z,"8 km W of Bahía Solano, Colombia",earthquake,,8.1,0.2,,reviewed,iscgem,iscgem
1970-09-27T03:38:39.460Z,6.375,-77.439,15,6.52,mw,,,,,iscgem,iscgem792345,2022-04-26T21:31:57.815Z,"16 km NNW of Bahía Solano, Colombia",earthquake,,266.1,0.44,,reviewed,iscgem,iscgem
1970-10-22T07:43:39.820Z,6.399,-77.442,13,5.11,mw,,,,,iscgem,iscgem791329,2022-04-26T21:31:08.489Z,"19 km NNW of Bahía Solano, Colombia",earthquake,,4.2,0.2,,reviewed,iscgem,iscgem
1970-12-03T04:59:53.860Z,7.323,-76.025,24.1,5.71,mw,,,,,iscgem,iscgem788858,2022-04-26T21:26:27.936Z,"33 km WNW of Ituango, Colombia",earthquake,,3.9,0.2,,reviewed,iscgem,iscgem
1970-12-07T12:14:23.920Z,7.137,-77.701,25.1,5.14,mw,,,,,iscgem,iscgem788968,2022-04-26T21:26:54.488Z,"7 km ENE of Juradó, Colombia",earthquake,,4.5,0.34,,reviewed,iscgem,iscgem
1970-12-10T04:34:41.860Z,-4.026,-80.542,25,7.2,mw,,,,,iscgem,iscgem789028,2022-04-27T14:07:32.206Z,"15 km SE of Cañaveral, Peru",earthquake,,4,0.3,,reviewed,iscgem,iscgem
1970-12-10T05:32:51.670Z,-3.991,-80.813,37.5,5.38,mw,,,,,iscgem,iscgem789032,2022-04-26T21:27:00.312Z,"12 km NW of Papayal, Peru",earthquake,,5.4,0.23,,reviewed,iscgem,iscgem
1970-12-10T06:51:19.690Z,-3.892,-80.787,35.2,5.11,mw,,,,,iscgem,iscgem789034,2022-04-26T21:27:01.452Z,"16 km WNW of Cañaveral, Peru",earthquake,,5.2,0.2,,reviewed,iscgem,iscgem
1970-12-10T09:59:02.060Z,-4.141,-81.232,37.1,5.14,mw,,,,,iscgem,iscgem789040,2022-04-26T21:27:02.613Z,"14 km N of El Alto, Peru",earthquake,,7,0.28,,reviewed,iscgem,iscgem
1970-12-10T11:37:43.770Z,-4.093,-80.987,35.8,5.59,mw,,,,,iscgem,iscgem789045,2022-04-26T21:27:05.013Z,"6 km ENE of Máncora, Peru",earthquake,,4.9,0.34,,reviewed,iscgem,iscgem
1970-12-10T17:29:40.700Z,-3.989,-80.907,31.7,5.23,mw,,,,,iscgem,iscgem789052,2022-04-26T21:27:11.577Z,"20 km NE of Máncora, Peru",earthquake,,4.7,0.2,,reviewed,iscgem,iscgem
1970-12-11T10:24:37.550Z,-4.104,-80.797,38,5.74,mw,,,,,iscgem,iscgem789073,2022-04-26T21:27:18.369Z,"7 km WSW of Papayal, Peru",earthquake,,5,0.2,,reviewed,iscgem,iscgem
1970-12-13T00:15:23.850Z,-4.005,-80.823,39.6,5.17,mw,,,,,iscgem,iscgem789127,2022-04-26T21:27:25.471Z,"12 km NW of Papayal, Peru",earthquake,,7,0.28,,reviewed,iscgem,iscgem
1970-12-14T07:32:52.000Z,-1.436,-80.907,15,5.87,mw,,,,,iscgem,iscgem789175,2022-04-26T21:27:35.960Z,"37 km WSW of Jipijapa, Ecuador",earthquake,,10.3,0.2,,reviewed,iscgem,iscgem
1970-12-15T21:15:21.640Z,-4.026,-80.871,32.8,5.31,mw,,,,,iscgem,iscgem789213,2022-04-26T21:27:43.411Z,"15 km WNW of Papayal, Peru",earthquake,,4.7,0.27,,reviewed,iscgem,iscgem
1970-12-16T01:00:49.190Z,5.975,-77.501,20,5.71,mw,,,,,iscgem,iscgem789216,2022-04-26T21:27:44.554Z,"29 km SSW of Bahía Solano, Colombia",earthquake,,3.7,0.58,,reviewed,iscgem,iscgem
1970-12-17T07:39:54.580Z,6.542,-77.345,13,5.26,mw,,,,,iscgem,iscgem789249,2022-04-26T21:27:47.282Z,"35 km N of Bahía Solano, Colombia",earthquake,,4.2,0.32,,reviewed,iscgem,iscgem
1970-12-21T07:21:46.790Z,-3.938,-80.851,33.3,5.15,mw,,,,,iscgem,iscgem789353,2022-04-26T21:27:52.773Z,"19 km NW of Papayal, Peru",earthquake,,7,0.2,,reviewed,iscgem,iscgem
1970-12-21T07:33:17.510Z,-3.996,-80.847,37.3,5.31,mw,,,,,iscgem,iscgem789354,2022-04-26T21:27:53.928Z,"15 km NW of Papayal, Peru",earthquake,,5.3,0.41,,reviewed,iscgem,iscgem
1970-12-22T01:48:31.100Z,-4.078,-80.916,31.5,5.59,mw,,,,,iscgem,iscgem789369,2022-04-26T21:27:56.224Z,"14 km ENE of Máncora, Peru",earthquake,,4.5,0.41,,reviewed,iscgem,iscgem
1970-12-22T15:08:36.750Z,-3.929,-80.771,36.5,5.18,mw,,,,,iscgem,iscgem789389,2022-04-26T21:27:57.320Z,"13 km W of Cañaveral, Peru",earthquake,,7,0.2,,reviewed,iscgem,iscgem
1970-12-27T03:10:08.310Z,-3.878,-80.859,42.4,5.16,mw,,,,,iscgem,iscgem789539,2022-04-26T21:28:17.665Z,"24 km WNW of Cañaveral, Peru",earthquake,,6.3,0.2,,reviewed,iscgem,iscgem
1970-12-29T08:01:59.490Z,-3.974,-81.02,35,5.88,mw,,,,,iscgem,iscgem789621,2022-04-26T21:28:30.023Z,"15 km NNE of Máncora, Peru",earthquake,,7,0.3,,reviewed,iscgem,iscgem
1971-01-20T04:45:00.170Z,8.759,-79.18,20,5.78,mw,,,,,iscgem,iscgem788393,2022-04-26T21:24:54.768Z,"21 km NW of Contadora, Panama",earthquake,,3.6,0.2,,reviewed,iscgem,iscgem
1971-01-25T22:49:25.020Z,-3.992,-81.059,25,5.25,mw,,,,,iscgem,iscgem788565,2022-04-26T21:25:15.028Z,"12 km N of Máncora, Peru",earthquake,,7,0.33,,reviewed,iscgem,iscgem
1971-01-27T23:22:57.180Z,-4.384,-75.521,30,5.15,mw,,,,,iscgem,iscgem788637,2022-04-26T21:25:34.737Z,"94 km N of Lagunas, Peru",earthquake,,25,0.22,,reviewed,iscgem,iscgem
1971-02-11T17:08:44.470Z,-4.009,-80.915,32.4,5.17,mw,,,,,iscgem,iscgem787297,2022-04-26T21:22:33.163Z,"18 km NE of Máncora, Peru",earthquake,,7,0.2,,reviewed,iscgem,iscgem
1971-02-27T03:40:20.720Z,6.203,-77.284,10,5.12,mw,,,,,iscgem,iscgem787751,2022-04-26T21:23:13.129Z,"13 km E of Bahía Solano, Colombia",earthquake,,8.1,0.24,,reviewed,iscgem,iscgem
1971-05-13T10:40:48.550Z,-1.311,-78.472,15,5.14,mw,,,,,iscgem,iscgem784420,2022-04-26T21:15:39.845Z,"8 km ENE of Pelileo, Ecuador",earthquake,,7.5,0.34,,reviewed,iscgem,iscgem
1971-05-17T11:04:08.260Z,-1.671,-77.66,171.6,6.7,mw,,,,,iscgem,iscgem784648,2022-04-26T21:15:43.932Z,"34 km E of Palora, Ecuador",earthquake,,5,0.1,,reviewed,iscgem,iscgem
1971-05-31T11:34:20.880Z,-4.15,-80.95,37.2,5.16,mw,,,,,iscgem,iscgem785182,2022-04-26T21:17:34.349Z,"11 km ESE of Máncora, Peru",earthquake,,7,0.2,,reviewed,iscgem,iscgem
1971-06-11T01:32:59.760Z,-4.178,-80.715,35,5.8,mw,,,,,iscgem,iscgem783345,2022-04-26T21:13:58.779Z,"11 km SSE of Papayal, Peru",earthquake,,20.6,0.45,,reviewed,iscgem,iscgem
1971-07-17T17:56:15.510Z,-4.013,-80.881,32.7,5.19,mw,,,,,iscgem,iscgem782399,2022-04-26T21:11:22.723Z,"17 km WNW of Papayal, Peru",earthquake,,4.8,0.27,,reviewed,iscgem,iscgem
1971-07-27T02:02:49.900Z,-2.839,-77.322,120,7.42,mw,,,,,iscgem,iscgem782797,2022-04-26T21:13:12.194Z,"103 km ESE of Sucúa, Ecuador",earthquake,,4.7,0.1,,reviewed,iscgem,iscgem
1971-09-07T05:32:49.930Z,-4.022,-81.006,33.8,5.15,mw,,,,,iscgem,iscgem780046,2022-04-26T21:04:36.120Z,"10 km NNE of Máncora, Peru",earthquake,,5.2,0.22,,reviewed,iscgem,iscgem
1971-10-28T06:30:34.010Z,-3.897,-80.712,51.6,5.37,mw,,,,,iscgem,iscgem779715,2022-04-26T21:02:50.290Z,"8 km NW of Cañaveral, Peru",earthquake,,20.6,0.44,,reviewed,iscgem,iscgem
1972-05-13T14:24:28.670Z,-3.795,-80.724,58.6,5.16,mw,,,,,iscgem,iscgem773439,2022-04-26T20:50:59.288Z,"",earthquake,,5.3,0.2,,reviewed,iscgem,iscgem
1972-06-12T09:56:23.810Z,5.196,-78.195,25,5.77,mw,,,,,iscgem,iscgem772448,2022-04-26T20:48:34.198Z,"95 km WNW of Pizarro, Colombia",earthquake,,2.5,0.38,,reviewed,iscgem,iscgem
1972-09-04T23:32:21.880Z,-3.847,-80.741,30,5.55,mw,,,,,iscgem,iscgem769065,2022-04-26T20:41:02.633Z,"14 km NW of Cañaveral, Peru",earthquake,,20.6,0.29,,reviewed,iscgem,iscgem
1972-09-17T21:17:40.530Z,5.699,-77.424,18.7,5.76,mw,,,,,iscgem,iscgem769511,2022-04-26T20:42:43.948Z,"17 km W of Nuquí, Colombia",earthquake,,7,0.48,,reviewed,iscgem,iscgem
1972-11-22T10:44:57.440Z,2.44,-75.362,15,5.31,mw,,,,,iscgem,iscgem767590,2022-04-26T20:36:31.524Z,"Colombia",earthquake,,25,0.43,,reviewed,iscgem,iscgem
1973-01-05T00:39:48.200Z,0.683,-80.018,36,4.7,mb,,,,,us,usp0000014,2014-11-06T23:21:07.302Z,"7 km N of Muisne, Ecuador",earthquake,,,,,reviewed,us,us
1973-01-06T06:41:12.200Z,0.705,-79.962,40,3.8,mb,,,,,us,usp000001q,2014-11-06T23:21:07.362Z,"12 km NNE of Muisne, Ecuador",earthquake,,,,,reviewed,us,us
1973-01-07T01:04:57.200Z,6.856,-73.074,160,5.1,mb,,,,,us,usp0000025,2014-11-06T23:21:07.410Z,"13 km N of Jordán, Colombia",earthquake,,,,,reviewed,us,us
1973-01-11T06:50:51.800Z,12.174,-76.865,33,4.5,mb,,,,,us,usp000003w,2014-11-06T23:21:07.564Z,"244 km NW of Santa Catalina, Colombia",earthquake,,,,,reviewed,us,us
1973-01-11T21:03:48.600Z,6.839,-72.926,156,4.2,mb,,,,,us,usp000003z,2014-11-06T23:21:07.573Z,"8 km WSW of Guaca, Colombia",earthquake,,,,,reviewed,us,us
1973-01-13T07:47:27.800Z,-0.459,-77.957,25,4.4,mb,,,,,us,usp000004e,2014-11-06T23:21:07.611Z,"52 km NNW of Archidona, Ecuador",earthquake,,,,,reviewed,us,us
1973-01-17T04:58:14.700Z,5.114,-78.458,33,4.2,mb,,,,,us,usp0000063,2014-11-06T23:21:07.773Z,"122 km W of Pizarro, Colombia",earthquake,,,,,reviewed,us,us
1973-01-18T08:52:49.700Z,11.035,-73.406,61,4.5,mb,,,,,us,usp000006j,2014-11-06T23:21:07.815Z,"28 km SSW of Dibulla, Colombia",earthquake,,,,,reviewed,us,us
1973-01-21T16:37:10.200Z,6.943,-75.337,66,5.3,mb,,,,,us,usp0000089,2014-11-06T23:21:08.078Z,"5 km SW of Campamento, Colombia",earthquake,,,,,reviewed,us,us
